Account_Num,Provider_Num,City,Hosp_Name,Hosp_Address,Score,Acct_Name_Lookup,Reimbursement_Name_Lookup
91635,572637,1,1.0,1.0,3.0,METHODIST MANSFIELD MEDICAL CENTER_2700 E BROAD STREET_MANSFIELD_TX,METHODIST MANSFIELD MEDICAL CENTER_2700 E BROAD STREET_MANSFIELD_TX
91602,873795,1,1.0,1.0,3.0,AURORA LAKELAND MEDICAL CENTER_W3985 COUNTY ROAD NN_ELKHORN_WI,AURORA LAKELAND MEDICAL CENTER_W3985 COUNTY ROAD NN_ELKHORN_WI
91574,779909,1,1.0,1.0,3.0,UPMC ALTOONA_620 HOWARD AVENUE_ALTOONA_PA,UPMC ALTOONA_620 HOWARD AVENUE_ALTOONA_PA
91559,221679,1,1.0,1.0,3.0,STATEN ISLAND UNIVERSITY HOSPITAL_475 SEAVIEW AVENUE_STATEN ISLAND_NY,STATEN ISLAND UNIVERSITY HOSPITAL_475 SEAVIEW AVENUE_STATEN ISLAND_NY
91395,231514,1,1.0,1.0,3.0,WARREN GENERAL HOSPITAL_TWO CRESCENT PARK WEST_WARREN_PA,WARREN GENERAL HOSPITAL_TWO CRESCENT PARK WEST_WARREN_PA
91387,648479,1,1.0,1.0,3.0,INDIANA REGIONAL MEDICAL CENTER_835 HOSPITAL ROAD_INDIANA_PA,INDIANA REGIONAL MEDICAL CENTER_835 HOSPITAL ROAD_INDIANA_PA
91364,802722,1,1.0,1.0,3.0,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS_600 RIVER AVE_LAKEWOOD_NJ,MONMOUTH MEDICAL CENTER-SOUTHERN CAMPUS_600 RIVER AVE_LAKEWOOD_NJ
91337,469164,1,1.0,1.0,3.0,PECONIC BAY MEDICAL CENTER_1300 ROANOKE AVENUE_RIVERHEAD_NY,PECONIC BAY MEDICAL CENTER_1300 ROANOKE AVENUE_RIVERHEAD_NY
91319,564249,1,1.0,1.0,3.0,SINAI HOSPITAL OF BALTIMORE_2401 WEST BELVEDERE AVENUE_BALTIMORE_MD,SINAI HOSPITAL OF BALTIMORE_2401 WEST BELVEDERE AVENUE_BALTIMORE_MD
91304,865118,1,1.0,1.0,3.0,MERCY ST ANNE HOSPITAL_3404 SYLVANIA AVENUE_TOLEDO_OH,MERCY ST ANNE HOSPITAL_3404 SYLVANIA AVENUE_TOLEDO_OH
91227,602564,1,1.0,1.0,3.0,ROXBOROUGH MEMORIAL HOSPITAL_5800 RIDGE AVE_PHILADELPHIA_PA,ROXBOROUGH MEMORIAL HOSPITAL_5800 RIDGE AVE_PHILADELPHIA_PA
91191,830879,1,1.0,1.0,3.0,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL_3800 RESERVOIR RD_WASHINGTON_DC,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL_3800 RESERVOIR RD_WASHINGTON_DC
91153,186657,1,1.0,1.0,3.0,DAMERON HOSPITAL_525 WEST ACACIA STREET_STOCKTON_CA,DAMERON HOSPITAL_525 WEST ACACIA STREET_STOCKTON_CA
91143,652678,1,1.0,1.0,3.0,LEGACY SALMON CREEK MEDICAL CENTER_2211 NE 139TH STREET_VANCOUVER_WA,LEGACY SALMON CREEK MEDICAL CENTER_2211 NE 139TH STREET_VANCOUVER_WA
91120,363333,1,0.0,1.0,2.0,CROCKETT MEDICAL CENTER_1100 E LOOP 304_CROCKETT_TX,TIMBERLANDS HOSPITAL_1100 E LOOP 304_CROCKETT_TX
91118,152343,1,1.0,1.0,3.0,PRINCETON BAPTIST MEDICAL CENTER_701 PRINCETON AVENUE SOUTHWEST_BIRMINGHAM_AL,PRINCETON BAPTIST MEDICAL CENTER_701 PRINCETON AVENUE SOUTHWEST_BIRMINGHAM_AL
91092,373117,1,1.0,1.0,3.0,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER_5300 MILITARY ROAD_LEWISTON_NY,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER_5300 MILITARY ROAD_LEWISTON_NY
91079,445786,1,1.0,1.0,3.0,VANDERBILT UNIVERSITY MEDICAL CENTER_1211 MEDICAL CENTER DRIVE_NASHVILLE_TN,VANDERBILT UNIVERSITY MEDICAL CENTER_1211 MEDICAL CENTER DRIVE_NASHVILLE_TN
91056,804347,1,0.0,1.0,2.0,MEDICAL CITY ARLINGTON_3301 MATLOCK ROAD_ARLINGTON_TX,MEDICAL CENTER OF ARLINGTON_3301 MATLOCK ROAD_ARLINGTON_TX
91012,214241,1,1.0,1.0,3.0,SAINT JOSEPH EAST_150 NORTH EAGLE CREEK DRIVE_LEXINGTON_KY,SAINT JOSEPH EAST_150 NORTH EAGLE CREEK DRIVE_LEXINGTON_KY
90974,409697,1,1.0,1.0,3.0,BECKLEY ARH HOSPITAL_306 STANAFORD ROAD_BECKLEY_WV,BECKLEY ARH HOSPITAL_306 STANAFORD ROAD_BECKLEY_WV
90940,753996,1,1.0,1.0,3.0,LAC/HARBOR-UCLA MED CENTER_1000 W CARSON ST_TORRANCE_CA,LAC/HARBOR-UCLA MED CENTER_1000 W CARSON ST_TORRANCE_CA
90918,467191,1,1.0,0.0,2.0,MEDICAL COLLEGE OF VIRGINIA HOSPITALS_BOX 980510   1250 EAST MARSHALL STREET_RICHMOND_VA,MEDICAL COLLEGE OF VIRGINIA HOSPITALS_1250 EAST MARSHALL STREET - BOX 980510_RICHMOND_VA
90844,734611,1,1.0,1.0,3.0,ROUND ROCK MEDICAL CENTER_2400 ROUND ROCK AVE_ROUND ROCK_TX,ROUND ROCK MEDICAL CENTER_2400 ROUND ROCK AVE_ROUND ROCK_TX
90796,691578,1,1.0,1.0,3.0,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER_1341 NORTH CLARK STREET_CAMBRIDGE_OH,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER_1341 NORTH CLARK STREET_CAMBRIDGE_OH
90784,117544,1,1.0,1.0,3.0,CARTERSVILLE MEDICAL CENTER_960 JOE FRANK HARRIS PARKWAY_CARTERSVILLE_GA,CARTERSVILLE MEDICAL CENTER_960 JOE FRANK HARRIS PARKWAY_CARTERSVILLE_GA
90766,282191,1,1.0,1.0,3.0,HARDIN MEMORIAL HOSPITAL_913 NORTH DIXIE AVENUE_ELIZABETHTOWN_KY,HARDIN MEMORIAL HOSPITAL_913 NORTH DIXIE AVENUE_ELIZABETHTOWN_KY
90759,883585,1,0.0,1.0,2.0,CORNERSTONE BEHAVIORAL HEALTH EL DORADO_1400 NORTH WILMOT ROAD_TUCSON_AZ,ST JOSEPH'S HOSPITAL_350 NORTH WILMOT ROAD_TUCSON_AZ
90719,357575,1,1.0,0.0,2.0,"CORPUS CHRISTI MEDICAL CENTER,THE_6629 WOODRIDGE ROAD_CORPUS CHRISTI_TX","CORPUS CHRISTI MEDICAL CENTER,THE_7101 S PADRE ISLAND DR_CORPUS CHRISTI_TX"
90714,434478,1,1.0,1.0,3.0,WATERTOWN REGIONAL MEDICAL CENTER_125 HOSPITAL DRIVE_WATERTOWN_WI,WATERTOWN REGIONAL MEDICAL CENTER_125 HOSPITAL DRIVE_WATERTOWN_WI
90677,858079,1,1.0,1.0,3.0,CAROLINAS MEDICAL CENTER/BEHAV HEALTH_1000 BLYTHE BLVD_CHARLOTTE_NC,CAROLINAS MEDICAL CENTER/BEHAV HEALTH_1000 BLYTHE BLVD_CHARLOTTE_NC
90663,793342,1,1.0,1.0,3.0,OUR LADY OF THE ANGELS HOSPITAL_433 PLAZA STREET_BOGALUSA_LA,OUR LADY OF THE ANGELS HOSPITAL_433 PLAZA STREET_BOGALUSA_LA
90476,375927,1,0.0,1.0,2.0,ADVENTHEALTH DADE CITY_13100 FT KING RD_DADE CITY_FL,BAYFRONT HEALTH DADE CITY_13100 FT KING RD_DADE CITY_FL
90432,231917,1,1.0,1.0,3.0,VIA CHRISTI HOSPITAL PITTSBURG INC_1 MT CARMEL WAY_PITTSBURG_KS,VIA CHRISTI HOSPITAL PITTSBURG INC_1 MT CARMEL WAY_PITTSBURG_KS
90417,253181,1,1.0,1.0,3.0,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER_3999 RICHMOND ROAD_BEACHWOOD_OH,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER_3999 RICHMOND ROAD_BEACHWOOD_OH
90411,738291,1,1.0,1.0,3.0,BAPTIST MEDICAL CENTER JACKSONVILLE_800 PRUDENTIAL DR_JACKSONVILLE_FL,BAPTIST MEDICAL CENTER JACKSONVILLE_800 PRUDENTIAL DR_JACKSONVILLE_FL
90388,805356,1,1.0,1.0,3.0,SOUTHERN NH MEDICAL CENTER_8 PROSPECT STREET_NASHUA_NH,SOUTHERN NH MEDICAL CENTER_8 PROSPECT STREET_NASHUA_NH
90371,339153,1,0.0,1.0,2.0,ADVENTHEALTH WATERMAN_1000 WATERMAN WAY_TAVARES_FL,FLORIDA HOSPITAL WATERMAN_1000 WATERMAN WAY_TAVARES_FL
90358,884326,1,1.0,1.0,3.0,SUMMA HEALTH SYSTEM_525 EAST MARKET STREET_AKRON_OH,SUMMA HEALTH SYSTEM_525 EAST MARKET STREET_AKRON_OH
90353,693188,1,1.0,1.0,3.0,STRINGFELLOW MEMORIAL HOSPITAL_301 EAST 18TH ST_ANNISTON_AL,STRINGFELLOW MEMORIAL HOSPITAL_301 EAST 18TH ST_ANNISTON_AL
90314,284346,1,1.0,1.0,3.0,BROOKINGS HEALTH SYSTEM_300 22ND AVE_BROOKINGS_SD,BROOKINGS HEALTH SYSTEM_300 22ND AVE_BROOKINGS_SD
90311,290407,1,1.0,1.0,3.0,"NIX HEALTH CARE SYSTEM_414 NAVARRO, SUITE 600_SAN ANTONIO_TX","NIX HEALTH CARE SYSTEM_414 NAVARRO, SUITE 600_SAN ANTONIO_TX"
90262,589353,1,1.0,1.0,3.0,CAROLINAS HEALTHCARE SYSTEM NORTHEAST_920 CHURCH ST N_CONCORD_NC,CAROLINAS HEALTHCARE SYSTEM NORTHEAST_920 CHURCH ST N_CONCORD_NC
90251,272720,1,1.0,1.0,3.0,WINN PARISH MEDICAL CENTER_301 W BOUNDARY AVE_WINNFIELD_LA,WINN PARISH MEDICAL CENTER_301 W BOUNDARY STREET_WINNFIELD_LA
90241,746500,1,1.0,1.0,3.0,WOODHULL MEDICAL & MENTAL HEALTH CENTER_760 BROADWAY_BROOKLYN_NY,WOODHULL MEDICAL AND MENTAL HEALTH CENTER_760 BROADWAY_BROOKLYN_NY
90198,425594,1,1.0,1.0,3.0,HOLY SPIRIT HOSPITAL_503 NORTH 21ST STREET_CAMP HILL_PA,HOLY SPIRIT HOSPITAL_503 NORTH 21ST STREET_CAMP HILL_PA
90169,756436,1,1.0,1.0,3.0,ST JOSEPH REGIONAL MEDICAL CENTER_415 SIXTH STREET_LEWISTON_ID,ST JOSEPH REGIONAL MEDICAL CENTER_415 SIXTH STREET_LEWISTON_ID
90140,115241,1,1.0,1.0,3.0,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL_411 N BELKNAP ST_STEPHENVILLE_TX,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL_411 N BELKNAP ST_STEPHENVILLE_TX
90061,689169,1,1.0,1.0,3.0,BEAUMONT HOSPITAL - FARMINGTON HILLS_28050 GRAND RIVER AVENUE_FARMINGTON HILLS_MI,BEAUMONT HOSPITAL - FARMINGTON HILLS_28050 GRAND RIVER AVENUE_FARMINGTON HILLS_MI
90050,547548,1,1.0,1.0,3.0,MEMORIAL HOSPITAL_1101 MICHIGAN AVE_LOGANSPORT_IN,MEMORIAL HOSPITAL_1101 MICHIGAN AVE_LOGANSPORT_IN
90033,647919,1,0.0,1.0,2.0,CHILDRENS HOSPITAL OF WISCONSIN_9000 W WISCONSIN AVE_MILWAUKEE_WI,FROEDTERT MEMORIAL LUTHERAN HOSPITAL_9200 W WISCONSIN AVE_MILWAUKEE_WI
89981,423962,1,1.0,1.0,3.0,NORTH BALDWIN INFIRMARY_1815 HAND AVENUE_BAY MINETTE_AL,NORTH BALDWIN INFIRMARY_1815 HAND AVENUE_BAY MINETTE_AL
89964,617416,1,1.0,1.0,3.0,EASTSIDE MEDICAL CENTER_1700 MEDICAL WAY_SNELLVILLE_GA,EASTSIDE MEDICAL CENTER_1700 MEDICAL WAY_SNELLVILLE_GA
89938,886519,1,1.0,1.0,3.0,FORREST CITY MEDICAL CENTER_1601 NEWCASTLE ROAD_FORREST CITY_AR,FORREST CITY MEDICAL CENTER_1601 NEWCASTLE ROAD_FORREST CITY_AR
89910,560361,1,0.0,1.0,2.0,ADVENTIST HEALTH ST HELENA_10 WOODLAND ROAD_SAINT HELENA_CA,ST HELENA HOSPITAL_10 WOODLAND ROAD_SAINT HELENA_CA
89905,419186,1,1.0,1.0,3.0,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER_727 NORTH MAIN STREET_EMPORIA_VA,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER_727 NORTH MAIN STREET_EMPORIA_VA
89846,356551,1,1.0,1.0,3.0,SACRED HEART HOSPITAL ON THE EMERALD COAST_7800 US HWY 98 W_MIRAMAR BEACH_FL,SACRED HEART HOSPITAL ON THE EMERALD COAST_7800 US HWY 98 W_MIRAMAR BEACH_FL
89817,752938,1,1.0,1.0,3.0,CAMERON REGIONAL MEDICAL CENTER_1600 E EVERGREEN_CAMERON_MO,CAMERON REGIONAL MEDICAL CENTER_1600 E EVERGREEN_CAMERON_MO
89807,533424,1,1.0,1.0,3.0,PROCTOR HOSPITAL_5409 N KNOXVILLE AVE_PEORIA_IL,PROCTOR HOSPITAL_5409 N KNOXVILLE AVE_PEORIA_IL
89718,435618,1,1.0,1.0,3.0,SUBURBAN COMMUNITY HOSPITAL_2701 DEKALB PIKE_NORRISTOWN_PA,SUBURBAN COMMUNITY HOSPITAL_2701 DEKALB PIKE_NORRISTOWN_PA
89700,612589,1,0.0,1.0,2.0,"PIEDMONT ROCKDALE HOSPITAL_1412 MILSTEAD AVENUE, NE_CONYERS_GA","ROCKDALE MEDICAL CENTER_1412 MILSTEAD AVENUE, NE_CONYERS_GA"
89557,513214,1,1.0,1.0,3.0,METHODIST HOSPITAL OF SOUTHERN CA_300 W HUNTINGTON DR_ARCADIA_CA,METHODIST HOSPITAL OF SOUTHERN CA_300 W HUNTINGTON DR_ARCADIA_CA
89552,767827,1,1.0,1.0,3.0,WINONA HEALTH SERVICES_855 MANKATO AVENUE_WINONA_MN,WINONA HEALTH SERVICES_855 MANKATO AVENUE_WINONA_MN
89428,332965,1,1.0,1.0,3.0,HARTFORD HOSPITAL_80 SEYMOUR STREET_HARTFORD_CT,HARTFORD HOSPITAL_80 SEYMOUR STREET_HARTFORD_CT
89420,709487,1,1.0,1.0,3.0,HAVASU REGIONAL MEDICAL CENTER_101 CIVIC CENTER LANE_LAKE HAVASU CITY_AZ,HAVASU REGIONAL MEDICAL CENTER_101 CIVIC CENTER LANE_LAKE HAVASU CITY_AZ
89405,420698,1,0.0,1.0,2.0,"BAYHEALTH HOSPITAL, KENT CAMPUS_640 S STATE STREET_DOVER_DE",BAYHEALTH - KENT GENERAL HOSPITAL_640 S STATE STREET_DOVER_DE
89338,773749,1,0.0,1.0,2.0,"SAINT FRANCIS HOSPITAL VINITA, INC_735 NORTH FOREMAN STREET_VINITA_OK",CRAIG GENERAL HOSPITAL_735 NORTH FOREMAN_VINITA_OK
89268,719884,1,1.0,1.0,3.0,"MEDICAL CENTER OF AURORA, THE_1501 S POTOMAC ST_AURORA_CO","MEDICAL CENTER OF AURORA, THE_1501 S POTOMAC ST_AURORA_CO"
89242,293298,1,0.0,1.0,2.0,MELROSEWAKEFIELD HEALTHCARE_585 LEBANON STREET_MELROSE_MA,HALLMARK HEALTH SYSTEM_585 LEBANON STREET_MELROSE_MA
89222,178482,1,1.0,1.0,3.0,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER_101 CITY DRIVE SOUTH_ORANGE_CA,UNIVERSITY OF CALIFORNIA IRVINE MED CENTER_101 CITY DRIVE SOUTH_ORANGE_CA
89221,611178,1,1.0,1.0,3.0,POINCIANA MEDICAL CENTER_325 CYPRESS PKWY_KISSIMMEE_FL,POINCIANA MEDICAL CENTER_325 CYPRESS PKWY_KISSIMMEE_FL
89209,172295,1,1.0,1.0,3.0,"METHODIST STONE OAK HOSPITAL_1139 E SONTERRA BLVD, STE 535_SAN ANTONIO_TX",METHODIST STONE OAK HOSPITAL_1139 E SONTERRA BLVD_SAN ANTONIO_TX
89193,108235,1,0.0,1.0,2.0,HEALTH ALLIANCE - CLINTON HOSPITAL_60 HOSPITAL ROAD_LEOMINSTER_MA,"HEALTHALLIANCE HOSPITALS, INC_60 HOSPITAL ROAD_LEOMINSTER_MA"
89180,269458,1,1.0,1.0,3.0,HOWARD UNIVERSITY HOSPITAL_2041 GEORGIA AVE NW_WASHINGTON_DC,HOWARD UNIVERSITY HOSPITAL_2041 GEORGIA AVE NW_WASHINGTON_DC
89110,589138,1,1.0,1.0,3.0,BAPTIST HEALTH LEXINGTON_1740 NICHOLASVILLE ROAD_LEXINGTON_KY,BAPTIST HEALTH LEXINGTON_1740 NICHOLASVILLE ROAD_LEXINGTON_KY
89081,600587,1,0.0,1.0,2.0,THE NEBRASKA MEDICAL CENTER_987400 NEBRASKA MEDICAL CENTER_OMAHA_NE,THE NEBRASKA MEDICAL CENTER DBA NEBRASKA MEDICINE_987400 NEBRASKA MEDICAL CENTER_OMAHA_NE
89030,436242,1,1.0,1.0,3.0,SPRINGHILL MEDICAL CENTER_2001 DOCTORS DRIVE_SPRINGHILL_LA,SPRINGHILL MEDICAL CENTER_2001 DOCTORS DRIVE_SPRINGHILL_LA
89021,496518,1,1.0,1.0,3.0,DAVIS REGIONAL MEDICAL CENTER_218 OLD MOCKSBVILLE RD PO BOX 1823_STATESVILLE_NC,DAVIS REGIONAL MEDICAL CENTER_218 OLD MOCKSBVILLE RD PO BOX 1823_STATESVILLE_NC
88997,794196,1,1.0,1.0,3.0,LOVELACE REGIONAL HOSPITAL - ROSWELL_117 EAST 19TH STREET_ROSWELL_NM,LOVELACE REGIONAL HOSPITAL - ROSWELL_117 EAST 19TH STREET_ROSWELL_NM
88951,199713,1,1.0,1.0,3.0,SAUK PRAIRIE HOSPITAL_260 26TH STREET_PRAIRIE DU SAC_WI,SAUK PRAIRIE HOSPITAL_260 26TH STREET_PRAIRIE DU SAC_WI
88941,785513,1,1.0,1.0,3.0,DEKALB REGIONAL MEDICAL CENTER_200 MED CENTER DRIVE_FORT PAYNE_AL,DEKALB REGIONAL MEDICAL CENTER_200 MED CENTER DRIVE_FORT PAYNE_AL
88904,539018,1,0.0,1.0,2.0,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA AND AUSTIN_404 WEST FOUNTAIN STREET_ALBERT LEA_MN,MAYO CLINIC HEALTH SYSTEM - ALBERT LEA_404 WEST FOUNTAIN STREET_ALBERT LEA_MN
88872,438598,1,1.0,1.0,3.0,CHRISTUS SPOHN HOSPITAL KLEBERG_1311 EAST GENERAL CAVAZOS BLVD_KINGSVILLE_TX,CHRISTUS SPOHN HOSPITAL KLEBERG_1311 EAST GENERAL CAVAZOS BLVD_KINGSVILLE_TX
88774,108630,1,1.0,1.0,3.0,CHESTNUT HILL HOSPITAL_8835 GERMANTOWN AVE_PHILADELPHIA_PA,CHESTNUT HILL HOSPITAL_8835 GERMANTOWN AVE_PHILADELPHIA_PA
88766,584847,1,1.0,1.0,3.0,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON_ONE HAMILTON HEALTH PLACE_HAMILTON_NJ,ROBERT WOOD JOHNSON UNIVERSITY HOSPITAL HAMILTON_ONE HAMILTON HEALTH PLACE_HAMILTON_NJ
88731,487510,1,1.0,1.0,3.0,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH_2830 CALDER AVENUE_BEAUMONT_TX,CHRISTUS SOUTHEAST TEXAS- ST ELIZABETH_2830 CALDER AVENUE_BEAUMONT_TX
88680,337799,1,1.0,1.0,3.0,DOCTORS MEMORIAL HOSPITAL INC_333 N BYRON BUTLER PKWY_PERRY_FL,DOCTOR'S MEMORIAL HOSPITAL INC_333 N BYRON BUTLER PKWY_PERRY_FL
88492,635716,1,1.0,1.0,3.0,"ST FRANCIS HOSPITAL, ROSLYN_100 PORT WASHINGTON BOULEVARD_ROSLYN_NY","ST FRANCIS HOSPITAL, ROSLYN_100 PORT WASHINGTON BOULEVARD_ROSLYN_NY"
88488,458820,1,1.0,1.0,3.0,SAINT JAMES HOSPITAL_2500 WEST REYNOLDS STREET_PONTIAC_IL,SAINT JAMES HOSPITAL_2500 WEST REYNOLDS STREET_PONTIAC_IL
88443,323353,1,1.0,1.0,3.0,PENOBSCOT BAY MEDICAL CENTER_6 GLEN COVE DRIVE_ROCKPORT_ME,PENOBSCOT BAY MEDICAL CENTER_6 GLEN COVE DRIVE_ROCKPORT_ME
88399,341010,1,1.0,1.0,3.0,ST ELIZABETH MEDICAL CENTER NORTH_1 MEDICAL VILLAGE DRIVE_EDGEWOOD_KY,ST ELIZABETH MEDICAL CENTER NORTH_1 MEDICAL VILLAGE DRIVE_EDGEWOOD_KY
88327,254984,1,1.0,1.0,3.0,DOCTORS'  COMMUNITY HOSPITAL_8118 GOOD LUCK ROAD_LANHAM_MD,DOCTORS'  COMMUNITY HOSPITAL_8118 GOOD LUCK ROAD_LANHAM_MD
88251,208514,1,1.0,1.0,3.0,SENTARA NORTHERN VIRGINIA MEDICAL CENTER_2300 OPITZ BOULEVARD_WOODBRIDGE_VA,SENTARA NORTHERN VIRGINIA MEDICAL CENTER_2300 OPITZ BOULEVARD_WOODBRIDGE_VA
88221,845790,1,1.0,1.0,3.0,LOWER BUCKS HOSPITAL_501 BATH ROAD_BRISTOL_PA,LOWER BUCKS HOSPITAL_501 BATH ROAD_BRISTOL_PA
88183,480652,1,1.0,1.0,3.0,LAKE HURON MEDICAL CENTER_2601 ELECTRIC AVENUE_PORT HURON_MI,LAKE HURON MEDICAL CENTER_2601 ELECTRIC AVENUE_PORT HURON_MI
88174,276555,1,1.0,1.0,3.0,MERCY HEALTH SYSTEM CORP_1000 MINERAL POINT AVE_JANESVILLE_WI,MERCY HEALTH SYSTEM CORP_1000 MINERAL POINT AVE_JANESVILLE_WI
88098,130637,1,1.0,1.0,3.0,NORTH OKALOOSA MEDICAL CENTER_151 REDSTONE AVE SE_CRESTVIEW_FL,NORTH OKALOOSA MEDICAL CENTER_151 REDSTONE AVE SE_CRESTVIEW_FL
88068,268034,1,1.0,1.0,3.0,HOAG MEMORIAL HOSPITAL PRESBYTERIAN_ONE HOAG DRIVE_NEWPORT BEACH_CA,HOAG MEMORIAL HOSPITAL PRESBYTERIAN_ONE HOAG DRIVE_NEWPORT BEACH_CA
88067,864982,1,1.0,1.0,3.0,HOLY CROSS GERMANTOWN HOSPITAL_19801 OBSERVATION DRIVE_GERMANTOWN_MD,HOLY CROSS GERMANTOWN HOSPITAL_19801 OBSERVATION DRIVE_GERMANTOWN_MD
88057,852445,1,0.0,1.0,2.0,EMANATE HEALTH INTER-COMMUNITY HOSPITAL_210 W  SAN BERNARDINO ROAD_COVINA_CA,CITRUS VALLEY MEDICAL CENTER-IC CAMPUS_210 W  SAN BERNARDINO ROAD_COVINA_CA
88025,558841,1,1.0,1.0,3.0,ORANGE COUNTY GLOBAL MEDICAL CENTER_1001 NORTH TUSTIN AVENUE_SANTA ANA_CA,ORANGE COUNTY GLOBAL MEDICAL CENTER_1001 NORTH TUSTIN AVENUE_SANTA ANA_CA
87921,668098,1,0.0,1.0,2.0,EL PASO CHILDREN'S HOSPITAL_4845 ALAMEDA AVENUE_EL PASO_TX,UNIVERSITY MEDICAL CENTER OF EL PASO_4815 ALAMEDA AVE_EL PASO_TX
87897,871018,1,1.0,1.0,3.0,LAS PALMAS MEDICAL CENTER_1801 NORTH OREGON STREET_EL PASO_TX,LAS PALMAS MEDICAL CENTER_1801 NORTH OREGON STREET_EL PASO_TX
87831,122546,1,1.0,1.0,3.0,CENTRAL MAINE MEDICAL CENTER_300 MAIN STREET_LEWISTON_ME,CENTRAL MAINE MEDICAL CENTER_300 MAIN STREET_LEWISTON_ME
87807,854637,1,1.0,1.0,3.0,ORO VALLEY HOSPITAL_1551 EAST TANGERINE ROAD_ORO VALLEY_AZ,ORO VALLEY HOSPITAL_1551 EAST TANGERINE ROAD_ORO VALLEY_AZ
87795,417490,1,1.0,1.0,3.0,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL_4250 BETHEL ROAD_OLIVE BRANCH_MS,METHODIST HEALTHCARE - OLIVE BRANCH HOSPITAL_4250 BETHEL ROAD_OLIVE BRANCH_MS
87783,212212,1,1.0,1.0,3.0,ADVOCATE TRINITY HOSPITAL_2320 E 93RD ST_CHICAGO_IL,ADVOCATE TRINITY HOSPITAL_2320 E 93RD ST_CHICAGO_IL
87749,112061,1,1.0,1.0,3.0,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER_455 ST MICHAEL'S DRIVE_SANTA FE_NM,CHRISTUS ST VINCENT REGIONAL MEDICAL CENTER_455 ST MICHAEL'S DRIVE_SANTA FE_NM
87735,758917,1,0.0,1.0,2.0,HOSPITAL FOR SPECIAL SURGERY_535 EAST 70TH STREET_NEW YORK_NY,NEW YORK-PRESBYTERIAN HOSPITAL_525 EAST 68TH STREET_NEW YORK_NY
87669,471446,1,0.0,1.0,2.0,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY_5151 HARRY HINES BLVD_DALLAS_TX,PARKLAND HEALTH AND HOSPITAL SYSTEM_5200 HARRY HINES BLVD_DALLAS_TX
87669,127702,1,0.0,1.0,2.0,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY_5151 HARRY HINES BLVD_DALLAS_TX,UT SOUTHWESTERN UNIVERSITY HOSPITAL_6201 HARRY HINES BLVD_DALLAS_TX
87643,590670,1,1.0,1.0,3.0,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER_100 SENTARA CIRCLE_WILLIAMSBURG_VA,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER_100 SENTARA CIRCLE_WILLIAMSBURG_VA
87625,763752,1,1.0,1.0,3.0,STARR REGIONAL MEDICAL CENTER ATHENS_1114 W MADISON AVE_ATHENS_TN,STARR REGIONAL MEDICAL CENTER ATHENS_1114 W MADISON AVE_ATHENS_TN
87612,520153,1,1.0,1.0,3.0,NOVANT HEALTH ROWAN MEDICAL CENTER_612 MOCKSVILLE AVE_SALISBURY_NC,NOVANT HEALTH ROWAN MEDICAL CENTER_612 MOCKSVILLE AVE_SALISBURY_NC
87610,495952,1,1.0,1.0,3.0,TECHE REGIONAL MEDICAL CENTER_1125 MARGUERITE STREET_MORGAN CITY_LA,TECHE REGIONAL MEDICAL CENTER_1125 MARGUERITE STREET_MORGAN CITY_LA
87599,217600,1,1.0,1.0,3.0,TUALITY COMMUNITY HOSPITAL_335 SE 8TH AVENUE_HILLSBORO_OR,TUALITY COMMUNITY HOSPITAL_335 SE 8TH AVENUE_HILLSBORO_OR
87598,208898,1,1.0,1.0,3.0,HERITAGE VALLEY BEAVER_1000 DUTCH RIDGE ROAD_BEAVER_PA,HERITAGE VALLEY BEAVER_1000 DUTCH RIDGE ROAD_BEAVER_PA
87528,163417,1,0.0,1.0,2.0,PARK PLACE SURGICAL HOSPITAL_4811 AMBASSADOR CAFFERY PARKWAY_LAFAYETTE_LA,"OUR LADY OF LOURDES REGIONAL MEDICAL CENTER, INC_4801 AMBASSADOR CAFFERY PARKWAY_LAFAYETTE_LA"
